# x (m),channel 1, channel 2
4.503002001334096768e-06,9.821294971535516893e-01,9.803908581042013459e-01
5.503669112741794295e-06,9.815182973811460432e-01,9.798057663237864645e-01
6.504336224149383401e-06,9.809228533792438975e-01,9.792220543560209434e-01
7.505003335556972507e-06,9.802730549957102690e-01,9.786069559555704567e-01
8.505670446964561614e-06,9.796077554967067558e-01,9.779801139457336978e-01
9.506337558372150720e-06,9.789382047603014669e-01,9.773641683587066531e-01
1.050700466977973983e-05,9.782361582721701421e-01,9.767275312421163092e-01
1.150767178118732893e-05,9.775519024729220074e-01,9.760809372981327225e-01
1.250833889259502646e-05,9.768823631246955630e-01,9.754831035493221059e-01
1.350900600400261557e-05,9.762257957334143921e-01,9.748912894687506991e-01
1.450967311541020467e-05,9.755919363890644957e-01,9.743093007028519326e-01
1.551034022681779378e-05,9.749963846227448494e-01,9.737341454397648866e-01
1.651100733822538288e-05,9.743874501629290474e-01,9.731634042709346177e-01
1.751167444963297199e-05,9.738033478266275855e-01,9.725920271671223416e-01
1.851234156104056110e-05,9.732345856160447006e-01,9.720330644894826788e-01
1.951300867244825862e-05,9.726587258444581163e-01,9.714351314299648488e-01
2.051367578385584773e-05,9.721205151929067645e-01,9.708292445151913697e-01
2.151434289526343684e-05,9.715464755524781948e-01,9.702466073477726827e-01
2.251501000667102594e-05,9.709686123111566092e-01,9.696375408380216721e-01
2.351567711807861505e-05,9.703965153479897632e-01,9.690319790025054836e-01
2.451634422948620416e-05,9.698299357312216706e-01,9.684479488306564354e-01
2.551701134089390168e-05,9.692774621569859583e-01,9.678498330117495385e-01
2.651767845230149079e-05,9.687686610310288771e-01,9.672666704424148776e-01
2.751834556370907989e-05,9.682408574021608150e-01,9.666937185257757914e-01
2.851901267511666900e-05,9.677323757506184343e-01,9.661180409096071786e-01
2.951967978652425811e-05,9.672254997352341954e-01,9.655290687762652091e-01
3.052034689793184721e-05,9.666762315067535249e-01,9.649462689280383643e-01
3.152101400933943632e-05,9.661327360492614202e-01,9.643748031733209158e-01
3.252168112074713385e-05,9.656002893104784768e-01,9.637822385064432895e-01
3.352234823215472295e-05,9.650615643465757509e-01,9.631976480820590991e-01
3.452301534356231206e-05,9.645366100963624900e-01,9.626017361535180727e-01
3.552368245496990116e-05,9.640236662490471176e-01,9.620065659994617713e-01
3.652434956637749027e-05,9.635349762514289207e-01,9.614282107160793123e-01
3.752501667778507938e-05,9.630099176448861931e-01,9.608385749158502298e-01
3.852568378919266848e-05,9.624943293355238128e-01,9.602449844008690283e-01
3.952635090060036601e-05,9.619699012776260494e-01,9.596279954953789160e-01
4.052701801200795512e-05,9.614562592227638982e-01,9.590300104072781995e-01
4.152768512341554422e-05,9.609371490824908379e-01,9.584302819055674494e-01
4.252835223482313333e-05,9.604145255812027715e-01,9.578126228428083255e-01
4.352901934623072244e-05,9.598726282347412875e-01,9.571874494085013119e-01
4.452968645763831154e-05,9.593508691175193226e-01,9.565757245127536335e-01
4.553035356904590065e-05,9.588293786384644024e-01,9.559710202455455885e-01
4.653102068045359817e-05,9.583231357977755049e-01,9.553727271826700784e-01
4.753168779186118728e-05,9.578298663971172022e-01,9.547873859853843737e-01
4.853235490326877639e-05,9.573349505894668265e-01,9.542264561613426066e-01
4.953302201467636549e-05,9.568336077978573107e-01,9.536612193346820643e-01
5.053368912608395460e-05,9.563086896864969599e-01,9.530842370310120826e-01
5.153435623749154371e-05,9.557940826852273641e-01,9.525045417432783657e-01
5.253502334889913281e-05,9.552771475979731086e-01,9.519353005082720198e-01
5.353569046030683034e-05,9.547930682558144477e-01,9.514097936255474508e-01
5.453635757171441945e-05,9.542909340335923307e-01,9.508799423114979721e-01
5.553702468312200855e-05,9.538256523533125142e-01,9.503494890764958569e-01
5.653769179452959766e-05,9.533834305232136153e-01,9.498302561770466390e-01
5.753835890593718676e-05,9.529457868778353768e-01,9.493071993970279010e-01
5.853902601734477587e-05,9.525111560151111600e-01,9.487695323540710213e-01
5.953969312875247340e-05,9.520663192426803700e-01,9.482553898130046122e-01
6.054036024016006250e-05,9.516062477340586634e-01,9.476999632998235334e-01
6.154102735156765161e-05,9.511264510979037246e-01,9.471750257789542937e-01
6.254169446297524072e-05,9.506333562872302245e-01,9.466128829595986671e-01
6.354236157438282982e-05,9.501125753279076047e-01,9.460445019006553657e-01
6.454302868579041893e-05,9.495917544141054822e-01,9.454931075720883760e-01
6.554369579719800804e-05,9.490619218460478734e-01,9.449721630703962205e-01
6.654436290860570556e-05,9.485744395810443708e-01,9.444142354208172607e-01
6.754503002001329467e-05,9.480907629825618965e-01,9.438469948308453317e-01
6.854569713142088377e-05,9.476409946083200753e-01,9.432861740736464551e-01
6.954636424282847288e-05,9.471669272012942509e-01,9.427223072193002817e-01
7.054703135423606199e-05,9.466645325026302737e-01,9.421459950533997985e-01
7.154769846564365109e-05,9.461146673998902523e-01,9.415512718942162795e-01
7.254836557705124020e-05,9.455473702534432645e-01,9.409519545899360793e-01
7.354903268845893773e-05,9.449580358113134348e-01,9.403366598227207440e-01
7.454969979986652683e-05,9.443202642439714189e-01,9.396990309761494853e-01
7.555036691127411594e-05,9.436731960234370220e-01,9.390572934401337779e-01
7.655103402268170504e-05,9.430028418639648802e-01,9.383956412596869967e-01
7.755170113408929415e-05,9.423119388455589718e-01,9.377145739387371393e-01
7.855236824549688326e-05,9.415909309625531964e-01,9.370331709308696855e-01
7.955303535690447236e-05,9.408948170949905654e-01,9.363314281030004071e-01
8.055370246831216989e-05,9.401751634782411493e-01,9.356207844733399615e-01
8.155436957971975900e-05,9.394680734196523275e-01,9.348892155817076777e-01
8.255503669112734810e-05,9.387721917875194722e-01,9.341414662750771036e-01
8.355570380253493721e-05,9.380685638789000302e-01,9.333931944370976730e-01
8.455637091394252632e-05,9.373708663178451639e-01,9.326321142020964627e-01
8.555703802535011542e-05,9.366280668885684779e-01,9.318722314613870905e-01
8.655770513675770453e-05,9.358679830878557926e-01,9.310944324214791568e-01
8.755837224816540205e-05,9.350976420859001825e-01,9.303273655704619172e-01
8.855903935957299116e-05,9.343392424478055291e-01,9.295718367019001338e-01
8.955970647098058027e-05,9.336029206558614790e-01,9.287781287901163418e-01
9.056037358238816937e-05,9.328510431204015685e-01,9.280142082135686143e-01
9.156104069379575848e-05,9.321111063861360346e-01,9.272334585871666590e-01
9.256170780520334759e-05,9.313613113377989805e-01,9.264533174671470972e-01
9.356237491661093669e-05,9.306192823590047070e-01,9.256791688469273582e-01
9.456304202801863422e-05,9.298890394793258851e-01,9.248811621953625384e-01
9.556370913942622333e-05,9.291345101375841908e-01,9.240927540128370810e-01
9.656437625083381243e-05,9.283989194614945539e-01,9.232872724145330112e-01
9.756504336224140154e-05,9.276562056999081429e-01,9.224903453387953700e-01
9.856571047364899064e-05,9.269063006713326169e-01,9.216976474135798458e-01
9.956637758505657975e-05,9.261652864190594858e-01,9.209332853754190751e-01
1.005670446964642773e-04,9.254324000229364744e-01,9.201761834288615383e-01
1.015677118078718664e-04,9.246946610169853864e-01,9.194235029190895858e-01
1.025683789192794555e-04,9.239504602184522852e-01,9.186769342658933635e-01
1.035690460306870446e-04,9.232196665327514484e-01,9.179333557061792881e-01
1.045697131420946337e-04,9.224869499435600639e-01,9.171712582642885803e-01
1.055703802535022228e-04,9.217487345869020965e-01,9.164056837536910249e-01
1.065710473649098119e-04,9.210115555752667049e-01,9.156523631608436409e-01
1.075717144763175094e-04,9.202560526217972159e-01,9.149176485867035469e-01
1.085723815877250985e-04,9.195437134722039829e-01,9.141829567532626655e-01
1.095730486991326877e-04,9.188370191261403530e-01,9.134732050050037300e-01
1.105737158105402768e-04,9.181317338272932949e-01,9.127539819036913915e-01
1.115743829219478659e-04,9.174359618781579018e-01,9.120407895364798234e-01
1.125750500333554550e-04,9.167416207340256529e-01,9.113388564176494455e-01
1.135757171447630441e-04,9.160511221303673235e-01,9.106330455274677105e-01
1.145763842561707416e-04,9.153713995437894324e-01,9.099329789664479806e-01
1.155770513675783307e-04,9.147083995800355805e-01,9.092106141008607922e-01
1.165777184789859198e-04,9.140185028364046227e-01,9.085019338710651482e-01
1.175783855903935089e-04,9.133533494495613692e-01,9.077799629009455362e-01
1.185790527018010980e-04,9.126756209953933441e-01,9.070475008693363872e-01
1.195797198132086871e-04,9.119983833869478307e-01,9.063021608646004701e-01
1.205803869246162762e-04,9.113204759789063081e-01,9.055734107705107894e-01
1.215810540360239738e-04,9.106120639102400771e-01,9.048261761905452838e-01
1.225817211474315629e-04,9.098980797862563641e-01,9.040804534821010874e-01
1.235823882588391520e-04,9.092049093828616924e-01,9.033536418958552083e-01
1.245830553702467411e-04,9.085081732361520723e-01,9.026182416607233527e-01
1.255837224816543302e-04,9.078347780028643843e-01,9.018616085937333215e-01
1.265843895930619193e-04,9.071164015420676296e-01,9.011025824770418913e-01
1.275850567044695084e-04,9.063650079373309909e-01,9.003497065938302901e-01
1.285857238158772059e-04,9.056148871732537797e-01,8.996061396423070677e-01
1.295863909272847950e-04,9.048342274675499342e-01,8.988447068108648130e-01
1.305870580386923841e-04,9.040496882700945758e-01,8.980894564310337724e-01
1.315877251500999733e-04,9.033050084047300476e-01,8.973380447994681042e-01
1.325883922615075624e-04,9.025743565807636815e-01,8.966137175747644905e-01
1.335890593729151515e-04,9.018556280280647375e-01,8.958825731417626725e-01
1.345897264843227406e-04,9.011807362152979284e-01,8.951702783019198639e-01
1.355903935957304381e-04,9.005109192223139658e-01,8.944681039463387995e-01
1.365910607071380272e-04,8.998880896876315649e-01,8.937848153601526402e-01
1.375917278185456163e-04,8.992785400813801955e-01,8.930992666452604034e-01
1.385923949299532054e-04,8.987046820280839565e-01,8.924530123742575594e-01
1.395930620413607945e-04,8.981125270617884571e-01,8.917931650748072148e-01
1.405937291527683836e-04,8.975234836817420625e-01,8.911282183363650189e-01
1.415943962641760812e-04,8.969394713211451542e-01,8.904516245689600984e-01
1.425950633755836703e-04,8.963364608241458642e-01,8.897977491387579763e-01
1.435957304869912594e-04,8.957301548827197868e-01,8.891684404032573763e-01
1.445963975983988485e-04,8.951474648563872982e-01,8.885293088607012502e-01
1.455970647098064376e-04,8.945555091193965191e-01,8.878769478005449356e-01
1.465977318212140267e-04,8.939975811545438633e-01,8.872618603013101568e-01
1.475983989326216158e-04,8.934465434768245062e-01,8.866329602784559505e-01
1.485990660440293133e-04,8.928890709541380533e-01,8.859991054570584001e-01
1.495997331554369024e-04,8.923508354236148188e-01,8.853569923590012269e-01
1.506004002668444915e-04,8.918074119278580625e-01,8.847507091573632021e-01
1.516010673782520806e-04,8.912908054310501038e-01,8.841417281307021314e-01
1.526017344896596697e-04,8.907780478513279698e-01,8.835375645922751708e-01
1.536024016010672589e-04,8.902917178006540810e-01,8.829292693047950946e-01
1.546030687124748480e-04,8.898062815590495056e-01,8.823041986111767043e-01
1.556037358238825455e-04,8.893458843462428431e-01,8.816822020654846437e-01
1.566044029352901346e-04,8.888787724852352801e-01,8.810704646480588265e-01
1.576050700466977237e-04,8.884216205378705489e-01,8.804800016742740931e-01
1.586057371581053128e-04,8.879595915806040018e-01,8.798865427776236814e-01
1.596064042695129019e-04,8.874884452311337935e-01,8.792868174837182860e-01
1.606070713809204910e-04,8.870024831329560433e-01,8.787098245952444930e-01
1.616077384923280801e-04,8.865333717324038743e-01,8.781284026319676750e-01
1.626084056037357777e-04,8.860723573836755129e-01,8.775190908533905265e-01
1.636090727151433668e-04,8.856014562412548585e-01,8.769181429311734277e-01
1.646097398265509559e-04,8.851235738797770258e-01,8.763290176182795266e-01
1.656104069379585450e-04,8.846641250535776102e-01,8.757319303613182448e-01
1.666110740493661341e-04,8.841952824850887183e-01,8.751271727066947115e-01
1.676117411607737232e-04,8.837209871866810174e-01,8.745248618160311738e-01
1.686124082721813123e-04,8.832580146689037459e-01,8.739308886143679622e-01
1.696130753835890098e-04,8.827470672482350400e-01,8.733388726510734612e-01
1.706137424949965989e-04,8.822306509135503516e-01,8.727160597390452024e-01
1.716144096064041880e-04,8.816936363603615767e-01,8.721003207292495896e-01
1.726150767178117771e-04,8.811517092105861648e-01,8.714830197435349257e-01
1.736157438292193662e-04,8.805898725387167891e-01,8.708598637678536258e-01
1.746164109406269553e-04,8.800169470993304266e-01,8.702347298343217075e-01
1.756170780520345445e-04,8.794310726736820349e-01,8.696083537094384530e-01
1.766177451634422420e-04,8.788702377368486918e-01,8.690019422975745478e-01
1.776184122748498311e-04,8.783179010169412937e-01,8.683836806856738422e-01
1.786190793862574202e-04,8.777517968017889416e-01,8.677571375718312607e-01
1.796197464976650093e-04,8.772042207966131988e-01,8.671374034213595872e-01
1.806204136090725984e-04,8.766493486735750240e-01,8.665178300492802910e-01
1.816210807204801875e-04,8.761010121452502686e-01,8.659078716726561487e-01
1.826217478318878850e-04,8.755586376555907213e-01,8.653015258154074241e-01
1.836224149432954741e-04,8.750092660260254673e-01,8.647010530218930402e-01
1.846230820547030632e-04,8.744332029008742291e-01,8.640776300554138256e-01
1.856237491661106524e-04,8.738453996563234627e-01,8.634536106830922320e-01
1.866244162775182415e-04,8.732663258841498743e-01,8.628307792210284655e-01
1.876250833889258306e-04,8.726774674415359589e-01,8.622328820932027016e-01
1.886257505003334197e-04,8.721074880504129379e-01,8.616271581906452814e-01
1.896264176117411172e-04,8.715374056878575360e-01,8.610189673123842535e-01
1.906270847231487063e-04,8.709723431127444071e-01,8.604246053890626245e-01
1.916277518345562954e-04,8.704357752295556194e-01,8.598215125204419218e-01
1.926284189459638845e-04,8.698954220742677323e-01,8.592328564190961915e-01
1.936290860573714736e-04,8.693738557419963264e-01,8.586396739789908805e-01
1.946297531687790627e-04,8.688588589275390017e-01,8.580370650695338108e-01
1.956304202801866518e-04,8.683290461302163310e-01,8.574376792420962401e-01
1.966310873915943494e-04,8.677954966190066788e-01,8.568304522131559020e-01
1.976317545030019385e-04,8.672392060207249065e-01,8.562352686089503839e-01
1.986324216144095276e-04,8.666805055247626122e-01,8.556393411449170205e-01
1.996330887258171167e-04,8.661351511320022345e-01,8.550294371341590205e-01
2.006337558372247058e-04,8.656021385116543509e-01,8.543965266166535510e-01
2.016344229486322949e-04,8.650498444079376403e-01,8.537814468465783069e-01
2.026350900600398840e-04,8.644931388166635644e-01,8.531581507282778309e-01
2.036357571714475815e-04,8.639880648014813813e-01,8.525415713772090953e-01
2.046364242828551706e-04,8.634548121788159225e-01,8.519338264076095069e-01
2.056370913942627597e-04,8.629256597027399334e-01,8.513298614335439440e-01
2.066377585056703488e-04,8.623947978387057622e-01,8.507411040521649648e-01
2.076384256170779380e-04,8.618435633115897332e-01,8.501066193849340369e-01
2.086390927284855271e-04,8.612972882245786277e-01,8.494683206972550860e-01
2.096397598398931162e-04,8.607212197488967043e-01,8.488252973654322187e-01
2.106404269513008137e-04,8.601421427163119526e-01,8.481869661815507611e-01
2.116410940627084028e-04,8.595589768150174725e-01,8.475423796385204156e-01
2.126417611741159919e-04,8.590028895403766240e-01,8.468900582225410423e-01
2.136424282855235810e-04,8.584189537557991301e-01,8.462402583670826095e-01
2.146430953969311701e-04,8.578326458952508782e-01,8.455606355308071809e-01
2.156437625083387592e-04,8.572225044163284124e-01,8.448591059095442724e-01
2.166444296197464568e-04,8.565937202713346243e-01,8.441852639768765432e-01
2.176450967311540459e-04,8.559629274787725617e-01,8.434752865391405008e-01
2.186457638425616350e-04,8.553166766959277023e-01,8.427537821198483048e-01
2.196464309539692241e-04,8.546679966474318713e-01,8.420557291299161085e-01
2.206470980653768132e-04,8.540291771615692307e-01,8.413545266738873263e-01
2.216477651767844023e-04,8.533888698636531434e-01,8.406636896201948872e-01
2.226484322881919914e-04,8.527605057870663030e-01,8.399712292619996301e-01
2.236490993995996889e-04,8.521255869973105579e-01,8.392528578256401861e-01
2.246497665110072780e-04,8.514721444882819013e-01,8.385139829804311162e-01
2.256504336224148671e-04,8.508125030264824806e-01,8.377897275000478761e-01
2.266511007338223478e-04,8.501386257328042984e-01,8.370743297696996432e-01
2.276517678452300453e-04,8.494631341616147857e-01,8.363488924887351184e-01
2.286524349566377429e-04,8.487890579041286188e-01,8.356019562098627729e-01
2.296531020680452236e-04,8.481181417799311673e-01,8.348504303901207457e-01
2.306537691794529211e-04,8.474771453517682129e-01,8.341082260963785799e-01
2.316544362908604018e-04,8.468383965804973101e-01,8.333467702526063947e-01
2.326551034022680993e-04,8.461765291476783801e-01,8.325815092659584193e-01
2.336557705136755800e-04,8.455178830419035618e-01,8.317923381852941889e-01
2.346564376250832775e-04,8.448423675964294999e-01,8.310112509000914249e-01
2.356571047364909750e-04,8.441422333052570615e-01,8.302148523418113601e-01
2.366577718478984557e-04,8.434733785599977107e-01,8.294067691901664263e-01
2.376584389593061532e-04,8.427917490663082711e-01,8.286028392449896751e-01
2.386591060707136339e-04,8.420975204883873744e-01,8.277901475330188275e-01
2.396597731821213315e-04,8.414215422775587205e-01,8.269693155772213089e-01
2.406604402935290290e-04,8.407592513261056277e-01,8.261372243204588850e-01
2.416611074049365097e-04,8.401040676330033818e-01,8.253270955144181853e-01
2.426617745163442072e-04,8.394177169866928745e-01,8.245156286790163991e-01
2.436624416277516879e-04,8.387319721063786204e-01,8.236779171317470949e-01
2.446631087391593854e-04,8.380269561935697054e-01,8.228353937403347640e-01
2.456637758505668661e-04,8.373152112388623225e-01,8.219982644834231689e-01
2.466644429619745636e-04,8.365976833930154344e-01,8.211504955484633106e-01
2.476651100733822611e-04,8.358699993134648398e-01,8.202774855439132207e-01
2.486657771847897418e-04,8.351383120423984119e-01,8.194016568298188030e-01
2.496664442961974394e-04,8.344250695346547841e-01,8.185427839038341702e-01
2.506671114076049200e-04,8.337006308132871579e-01,8.176833880022545964e-01
2.516677785190126176e-04,8.329905270541061446e-01,8.168064500908316372e-01
2.526684456304200983e-04,8.323035652671042506e-01,8.159085495388053166e-01
2.536691127418277958e-04,8.316046518189993408e-01,8.150188287681693344e-01
2.546697798532354933e-04,8.309049934624523903e-01,8.141212300904298038e-01
2.556704469646429740e-04,8.302045757221735434e-01,8.132134794498898644e-01
2.566711140760506715e-04,8.295064758830926754e-01,8.123228187032148773e-01
2.576717811874581522e-04,8.288280786821821122e-01,8.114224765234611114e-01
2.586724482988658497e-04,8.281245666031407104e-01,8.105039465284252787e-01
2.596731154102733304e-04,8.274214841066551696e-01,8.095992145052709477e-01
2.606737825216810280e-04,8.267269914735240199e-01,8.086956891031132910e-01
2.616744496330887255e-04,8.260335138527848953e-01,8.077501250254471854e-01
2.626751167444962062e-04,8.253050017796675908e-01,8.068191386304488510e-01
2.636757838559039037e-04,8.245659287676269100e-01,8.058867006235191921e-01
2.646764509673113844e-04,8.238149557082475871e-01,8.049517772149924477e-01
2.656771180787190819e-04,8.230347472391825736e-01,8.039911854821629733e-01
2.666777851901265626e-04,8.222174985721604212e-01,8.030318603384557496e-01
2.676784523015342601e-04,8.214123047749370965e-01,8.020676649670501757e-01
2.686791194129419576e-04,8.205856874998588291e-01,8.010943214016050806e-01
2.696797865243494383e-04,8.197366714987696090e-01,8.001162627588803700e-01
2.706804536357571359e-04,8.188928588183598256e-01,7.991362289286506604e-01
2.716811207471646165e-04,8.180499711924971162e-01,7.981762260410215637e-01
2.726817878585723141e-04,8.172164444737584077e-01,7.971930028030314030e-01
2.736824549699797948e-04,8.164033959968424181e-01,7.962214826968276871e-01
2.746831220813874923e-04,8.155807540430686231e-01,7.952437206335445374e-01
2.756837891927951898e-04,8.147820304070750863e-01,7.942749723922446492e-01
2.766844563042026705e-04,8.139714283339580803e-01,7.933045543232789543e-01
2.776851234156103680e-04,8.131329986128090770e-01,7.922968108618467786e-01
2.786857905270178487e-04,8.122888221153479194e-01,7.912805099826557553e-01
2.796864576384255462e-04,8.114497353840217642e-01,7.902710774602288435e-01
2.806871247498330269e-04,8.105853287524084072e-01,7.892388573328903423e-01
2.816877918612407244e-04,8.097092490909409968e-01,7.881948454247005298e-01
2.826884589726484220e-04,8.088333588948710684e-01,7.871487350900674418e-01
2.836891260840559027e-04,8.079315336582093554e-01,7.860774656579677666e-01
2.846897931954636002e-04,8.070424699537684932e-01,7.850158264350274306e-01
2.856904603068710809e-04,8.061676286744974274e-01,7.839626695745601781e-01
2.866911274182787784e-04,8.052705427247506265e-01,7.828962428046327693e-01
2.876917945296862591e-04,8.044093008805556222e-01,7.818565260360759162e-01
2.886924616410939566e-04,8.035807395793618246e-01,7.807954974722254304e-01
2.896931287525016541e-04,8.027727154784078945e-01,7.797524801726843924e-01
2.906937958639091348e-04,8.019678441761385335e-01,7.786965800664438220e-01
2.916944629753168323e-04,8.011492232806955993e-01,7.776393648079777954e-01
2.926951300867243130e-04,8.003248496352786123e-01,7.765816828458197429e-01
2.936957971981320106e-04,7.994689220044579603e-01,7.755231471125275666e-01
2.946964643095394912e-04,7.986158684230314497e-01,7.744508191962088395e-01
2.956971314209471888e-04,7.977577626841964031e-01,7.733548009664881207e-01
2.966977985323548863e-04,7.968861139340606137e-01,7.722719499282278965e-01
2.976984656437623670e-04,7.960168025861997787e-01,7.711794127371111029e-01
2.986991327551700645e-04,7.951341695450852010e-01,7.700885505345531623e-01
2.996997998665775452e-04,7.942471340135351943e-01,7.689853749506795344e-01
3.007004669779852427e-04,7.933506501040940018e-01,7.678866639502874847e-01
3.017011340893927234e-04,7.924026704327605808e-01,7.667752925234998518e-01
3.027018012008004209e-04,7.914715708602172439e-01,7.656499761983691643e-01
3.037024683122081185e-04,7.905448234768416294e-01,7.645367057677268097e-01
3.047031354236155992e-04,7.895693503954738235e-01,7.633950475631523513e-01
3.057038025350232967e-04,7.885881406676343852e-01,7.622554054005171720e-01
3.067044696464307774e-04,7.875990543030884083e-01,7.611078235533242919e-01
3.077051367578384749e-04,7.865706495647267760e-01,7.599591375868834930e-01
3.087058038692459556e-04,7.855352035909728414e-01,7.587992000089095468e-01
3.097064709806536531e-04,7.844916322088222316e-01,7.576270177619296442e-01
3.107071380920613506e-04,7.834513258440386485e-01,7.564781892250546091e-01
3.117078052034688313e-04,7.824136941051824667e-01,7.552865635860157578e-01
3.127084723148765288e-04,7.813738087348682804e-01,7.540960729254271300e-01
3.137091394262840095e-04,7.803010248683521777e-01,7.529093396124270088e-01
3.147098065376917071e-04,7.792525352853398868e-01,7.517153231591469087e-01
3.157104736490994046e-04,7.781819646379170008e-01,7.505196083392668971e-01
3.167111407605068853e-04,7.770707395110588722e-01,7.493199083606320032e-01
3.177118078719145828e-04,7.759489831902026680e-01,7.480939996078680432e-01
3.187124749833220635e-04,7.748212972685177835e-01,7.468723827183608721e-01
3.197131420947297610e-04,7.736859460372929043e-01,7.456645048910165441e-01
3.207138092061372417e-04,7.725566981837267422e-01,7.444291637286144514e-01
3.217144763175449392e-04,7.714200433385640654e-01,7.431785201782703520e-01
3.227151434289526367e-04,7.702769297353941891e-01,7.419225622051887070e-01
3.237158105403601174e-04,7.691325744983440460e-01,7.406680082167074186e-01
3.247164776517678150e-04,7.679884131821617110e-01,7.394028151625939849e-01
3.257171447631752956e-04,7.668209744648061266e-01,7.381420433792218461e-01
3.267178118745829932e-04,7.656533929860900312e-01,7.368583559297656738e-01
3.277184789859904739e-04,7.644721149321482834e-01,7.355697421899325406e-01
3.287191460973981714e-04,7.633291723796112871e-01,7.343053904326619641e-01
3.297198132088058689e-04,7.621874397929870870e-01,7.330304076809014413e-01
3.307204803202133496e-04,7.610506500098860316e-01,7.317615829746526579e-01
3.317211474316210471e-04,7.599032554025424435e-01,7.304914499048830168e-01
3.327218145430285278e-04,7.587528594975551099e-01,7.292283746622131302e-01
3.337224816544362253e-04,7.576150489001711730e-01,7.279538636175847399e-01
3.347231487658437060e-04,7.564583021002224683e-01,7.266818040400035983e-01
3.357238158772514035e-04,7.553265965259889914e-01,7.254212942760100979e-01
3.367244829886591011e-04,7.542041137377640814e-01,7.241658838846598556e-01
3.377251501000665818e-04,7.530670758825265265e-01,7.229204044977491916e-01
3.387258172114742793e-04,7.519159890924854706e-01,7.216654257607018064e-01
3.397264843228817600e-04,7.507590718244480099e-01,7.204027708202059843e-01
3.407271514342894575e-04,7.495695726776602230e-01,7.191362905839240316e-01
3.417278185456969382e-04,7.483752499391340685e-01,7.178627874869039083e-01
3.427284856571046357e-04,7.471719591904325553e-01,7.165927397026731205e-01
3.437291527685123332e-04,7.459778917922268437e-01,7.153250643591585467e-01
3.447298198799198139e-04,7.447856948233052554e-01,7.140518528250798802e-01
3.457304869913275115e-04,7.436363036980000452e-01,7.127705460732631781e-01
3.467311541027349921e-04,7.425089941395061066e-01,7.115112221706381135e-01
3.477318212141426897e-04,7.413893999359415510e-01,7.102573779007661514e-01
3.487324883255501703e-04,7.402991510762556571e-01,7.090240383874171215e-01
3.497331554369578679e-04,7.392306375551199737e-01,7.077950181807529662e-01
3.507338225483655654e-04,7.381561634136648564e-01,7.065586539964744395e-01
3.517344896597730461e-04,7.370877000672021451e-01,7.053207908732990195e-01
3.527351567711807436e-04,7.360264720292415408e-01,7.040877168773915784e-01
3.537358238825882243e-04,7.349666995813328718e-01,7.028687938771464028e-01
3.547364909939959218e-04,7.339284615123293776e-01,7.016364702652267971e-01
3.557371581054034025e-04,7.328846447628204475e-01,7.004160160638756016e-01
3.567378252168111000e-04,7.318449899461558772e-01,6.991989862331310368e-01
3.577384923282187976e-04,7.307844121874406129e-01,6.979613516642045878e-01
3.587391594396262783e-04,7.296868375076748237e-01,6.967159373979385784e-01
3.597398265510339758e-04,7.285973022721627945e-01,6.954845052129108307e-01
3.607404936624414565e-04,7.275130093806830844e-01,6.942567151442768925e-01
3.617411607738491540e-04,7.264166488141654554e-01,6.930306604267028048e-01
3.627418278852566347e-04,7.253300841681756816e-01,6.918085819407379100e-01
3.637424949966643322e-04,7.242596881987266588e-01,6.905797349918116890e-01
3.647431621080720297e-04,7.232192821760843326e-01,6.893601221260986511e-01
3.657438292194795104e-04,7.221838503946461651e-01,6.881517182177270264e-01
3.667444963308872079e-04,7.211989374421607923e-01,6.869623853796048563e-01
3.677451634422946886e-04,7.202331575362242999e-01,6.857715242294042390e-01
3.687458305537023862e-04,7.192733303666514200e-01,6.845839466716896471e-01
3.697464976651098668e-04,7.183002783121373858e-01,6.833941022146301503e-01
3.707471647765175644e-04,7.173086130088139889e-01,6.821793063873730079e-01
3.717478318879252619e-04,7.162911123135552449e-01,6.809509399706517030e-01
3.727484989993327426e-04,7.152460795005664007e-01,6.797178989917446179e-01
3.737491661107404401e-04,7.141947194520040787e-01,6.784920344500467992e-01
3.747498332221479208e-04,7.131459675110796148e-01,6.772480145469604862e-01
3.757505003335556183e-04,7.121047087704477363e-01,6.759971636665773609e-01
3.767511674449630990e-04,7.110569228548609955e-01,6.747496648117597973e-01
3.777518345563707965e-04,7.100148776095935865e-01,6.734946492772776461e-01
3.787525016677784941e-04,7.090031882520180240e-01,6.722499394746593859e-01
3.797531687791859747e-04,7.080082320592125944e-01,6.710284060792375271e-01
3.807538358905936723e-04,7.070324566291084079e-01,6.697973466418648547e-01
3.817545030020011530e-04,7.060836917099372334e-01,6.685797676048398364e-01
3.827551701134088505e-04,7.051324028428023194e-01,6.673679667923017034e-01
3.837558372248163312e-04,7.041874934919460927e-01,6.661593526069023996e-01
3.847565043362240287e-04,7.032471885272809642e-01,6.649737621044823355e-01
3.857571714476317262e-04,7.022974573289691991e-01,6.637719805256727668e-01
3.867578385590392069e-04,7.013240614057734135e-01,6.625732969171471698e-01
3.877585056704469044e-04,7.003659526370663579e-01,6.613744639214883536e-01
3.887591727818543851e-04,6.993658802737198199e-01,6.601645980978215755e-01
3.897598398932620826e-04,6.983359292212897307e-01,6.589394823000895851e-01
3.907605070046695633e-04,6.972711316367415924e-01,6.576895809797675962e-01
3.917611741160772609e-04,6.961721768700510626e-01,6.564318214450433064e-01
